time,temperature_2m (°C),rain (mm),relative_humidity_2m (%),wind_speed_10m (km/h),cloud_cover (%),precipitation (mm)
2024-05-11T21:00,29,0,83,2.2,98,0
2024-05-11T22:00,28.8,0,84,2.7,94,0
2024-05-11T23:00,28.2,0.1,87,3.1,97,0.1
2024-05-12T00:00,28,0.1,89,2.9,100,0.1
2024-05-12T01:00,27.8,0,91,2.9,100,0
2024-05-12T02:00,27.9,0,87,2.5,100,0
2024-05-12T03:00,27.3,0,92,3.1,100,0
2024-05-12T04:00,27,0,93,3,100,0
2024-05-12T05:00,26.7,0,94,3.3,100,0
2024-05-12T06:00,27.4,0,90,2.1,100,0
2024-05-12T07:00,29.3,0,80,2.3,100,0
2024-05-12T08:00,31.4,0,71,4.1,80,0
2024-05-12T09:00,33.3,0,63,6.4,95,0
2024-05-12T10:00,34.7,0,57,6.4,99,0
2024-05-12T11:00,35.5,0,55,9.9,100,0
2024-05-12T12:00,34.7,0.1,57,9.2,100,0.1
2024-05-12T13:00,33.4,0.2,61,5.4,100,0.2
2024-05-12T14:00,32.4,0,64,8,98,0
2024-05-12T15:00,32.6,0,61,9.7,100,0
2024-05-12T16:00,31.8,0,62,10.2,100,0
2024-05-12T17:00,31.2,0,65,8.3,100,0
2024-05-12T18:00,30.1,0,72,5.9,100,0
2024-05-12T19:00,29.5,0,77,3.9,100,0
2024-05-12T20:00,29.4,0,79,3.3,100,0
2024-05-12T21:00,29.2,0,81,3.2,100,0
2024-05-12T22:00,28.7,0,87,1.6,100,0
2024-05-12T23:00,28.6,0,86,1.3,100,0
2024-05-13T00:00,28.1,0,88,1.8,90,0
2024-05-13T01:00,27.7,0,89,2.3,100,0
2024-05-13T02:00,27.4,0,91,3.1,100,0
2024-05-13T03:00,27.2,0,91,2.5,100,0
2024-05-13T04:00,27,0,93,1.8,95,0
2024-05-13T05:00,27.2,0.4,89,1,97,0.4
2024-05-13T06:00,27.2,0.8,91,3.9,95,0.8
2024-05-13T07:00,28.5,0.1,85,2.3,82,0.1
2024-05-13T08:00,30.2,0,75,2.2,98,0
2024-05-13T09:00,31.6,0.1,69,4.6,100,0.1
2024-05-13T10:00,33,0.1,64,6.2,99,0.1
2024-05-13T11:00,34.1,0.2,60,8.9,100,0.2
2024-05-13T12:00,32.4,0.1,65,10,100,0.1
2024-05-13T13:00,31.5,0.1,66,7.7,100,0.1
2024-05-13T14:00,30.6,0,70,5.8,100,0
2024-05-13T15:00,31.1,0.1,68,7.6,100,0.1
2024-05-13T16:00,30.6,0,68,6.1,100,0
2024-05-13T17:00,30.1,0,69,6.3,100,0
2024-05-13T18:00,28.6,0.1,75,6.5,100,0.1
2024-05-13T19:00,28.2,0,78,4.1,100,0
2024-05-13T20:00,28.5,0.1,85,2.8,100,0.1
2024-05-13T21:00,28,0.4,88,1.8,100,0.4
2024-05-13T22:00,27.3,0.3,87,3.4,100,0.3
2024-05-13T23:00,26.9,0.2,90,2.2,100,0.2
2024-05-14T00:00,26.7,0,91,3.1,100,0
2024-05-14T01:00,26.3,1.3,91,3.2,100,1.3
2024-05-14T02:00,25.8,0.1,93,3.3,100,0.1
2024-05-14T03:00,25.3,0,96,2.1,100,0
2024-05-14T04:00,25.1,0,97,0.5,100,0
2024-05-14T05:00,25.1,0,98,1.8,100,0
2024-05-14T06:00,25.8,0,95,2.6,92,0
2024-05-14T07:00,27.2,0,89,1.3,71,0
2024-05-14T08:00,28.5,0,84,2.6,100,0
2024-05-14T09:00,29.9,0.1,76,4.8,100,0.1
2024-05-14T10:00,29.7,0.1,74,6.9,100,0.1
2024-05-14T11:00,29.8,0.3,75,6.5,92,0.3
2024-05-14T12:00,29.7,0.3,76,5,100,0.3
2024-05-14T13:00,30.5,0.2,71,3.9,100,0.2
2024-05-14T14:00,29.1,0.5,75,3.2,99,0.5
2024-05-14T15:00,29.7,0.3,72,0.5,100,0.3
2024-05-14T16:00,29,0.1,76,1.5,100,0.1
2024-05-14T17:00,28.9,0.1,77,3.4,100,0.1
2024-05-14T18:00,28.4,0.1,79,1.5,100,0.1
2024-05-14T19:00,27.8,0,84,2.5,100,0
2024-05-14T20:00,28.2,0,85,2.9,99,0
2024-05-14T21:00,28.2,0,84,1.3,99,0
2024-05-14T22:00,27.6,0,88,1.1,96,0
2024-05-14T23:00,26.8,0,91,2.2,96,0
2024-05-15T00:00,26.4,0,93,2.7,93,0
2024-05-15T01:00,26,0,96,2.3,89,0
2024-05-15T02:00,25.6,0,97,2.3,75,0
2024-05-15T03:00,25.4,0,97,2.4,90,0
2024-05-15T04:00,25.1,0,97,1.5,99,0
2024-05-15T05:00,25,0,96,1.8,97,0
2024-05-15T06:00,26.1,0,91,2.9,95,0
2024-05-15T07:00,28.3,0,81,1.3,18,0
2024-05-15T08:00,30.4,0,72,3.1,72,0
2024-05-15T09:00,31.8,0,65,5.3,86,0
2024-05-15T10:00,32.8,0.1,62,7.2,59,0.1
2024-05-15T11:00,33.3,0.1,61,9.4,48,0.1
2024-05-15T12:00,31.6,0.2,67,9.4,95,0.2
2024-05-15T13:00,30.3,0.7,71,7.6,100,0.7
2024-05-15T14:00,29.8,0.2,73,5.6,97,0.2
2024-05-15T15:00,31,0.2,70,5.4,99,0.2
2024-05-15T16:00,31.1,0,69,7.4,98,0
2024-05-15T17:00,29.3,0.2,75,5.8,100,0.2
2024-05-15T18:00,28.1,1.8,81,2.4,100,1.8
2024-05-15T19:00,27.4,0.2,87,5,100,0.2
2024-05-15T20:00,26.7,0,92,4.6,97,0
2024-05-15T21:00,26.5,0,93,3.2,99,0
2024-05-15T22:00,27.1,0,89,3.8,84,0
2024-05-15T23:00,26.7,0,91,1.8,100,0
2024-05-16T00:00,25.5,0,97,2.6,100,0
2024-05-16T01:00,25.6,0.1,98,2.9,100,0.1
2024-05-16T02:00,25.4,0.1,94,2.3,100,0.1
2024-05-16T03:00,25.7,0.1,91,1.5,100,0.1
2024-05-16T04:00,25.7,0,94,1,100,0
2024-05-16T05:00,25.6,0,93,1.8,2,0
2024-05-16T06:00,25.9,0,91,1.5,8,0
2024-05-16T07:00,27,0,85,1.9,58,0
2024-05-16T08:00,28.4,0,83,1.8,91,0
2024-05-16T09:00,29.7,0,78,2.3,91,0
2024-05-16T10:00,31.1,0,72,3.7,16,0
2024-05-16T11:00,32.1,0,68,5.8,13,0
2024-05-16T12:00,31.9,0.1,68,12.4,30,0.1
2024-05-16T13:00,30.2,4.1,78,4.7,64,4.1
2024-05-16T14:00,30.9,0.6,72,6.8,55,0.6
2024-05-16T15:00,29.9,2.1,76,11.2,50,2.1
2024-05-16T16:00,29.6,1.1,75,10.8,59,1.1
2024-05-16T17:00,28.7,0.3,80,10.8,57,0.3
2024-05-16T18:00,27.9,0,84,8.2,19,0
2024-05-16T19:00,27,0,89,3.6,36,0
2024-05-16T20:00,27.4,0.1,85,3.4,79,0.1
2024-05-16T21:00,26.2,0.7,90,1.8,85,0.7
2024-05-16T22:00,26.3,0.2,93,0.7,55,0.2
2024-05-16T23:00,25.8,0.1,95,2.6,61,0.1
2024-05-17T00:00,25.7,0,94,0.5,26,0
2024-05-17T01:00,25.6,0,94,0.5,68,0
2024-05-17T02:00,25.5,0,94,1.1,94,0
2024-05-17T03:00,25.4,0,95,1.8,98,0
2024-05-17T04:00,25.3,0,95,1,99,0
2024-05-17T05:00,25.2,0,96,0.8,96,0
2024-05-17T06:00,25.5,0,96,2.9,91,0
2024-05-17T07:00,26.8,0,89,1.1,97,0
2024-05-17T08:00,28.5,0,81,2,94,0
2024-05-17T09:00,30,0.1,74,1.8,100,0.1
2024-05-17T10:00,30.5,0.1,71,4.2,90,0.1
2024-05-17T11:00,31.1,0.1,69,5.5,49,0.1
2024-05-17T12:00,30.4,1.4,71,9.7,92,1.4
2024-05-17T13:00,29.9,3.3,76,7.3,99,3.3
2024-05-17T14:00,30,0.2,78,4,100,0.2
2024-05-17T15:00,30.5,0.3,73,4.7,100,0.3
2024-05-17T16:00,30.2,0.1,73,3.1,100,0.1
2024-05-17T17:00,29.7,0,75,4.7,99,0
2024-05-17T18:00,28.7,0,80,3.9,100,0
2024-05-17T19:00,27.9,0,86,2.2,100,0
2024-05-17T20:00,27.7,0,87,2.9,100,0
2024-05-17T21:00,27.1,0,92,3.1,100,0
2024-05-17T22:00,26.9,0,93,1.9,100,0
2024-05-17T23:00,26.3,0,97,2.2,100,0
2024-05-18T00:00,26.1,0,97,2.5,100,0
2024-05-18T01:00,26,0,96,3.1,100,0
2024-05-18T02:00,26,0,95,0.4,100,0
2024-05-18T03:00,25.8,0,94,2.4,100,0
2024-05-18T04:00,25.5,0,95,3,100,0
2024-05-18T05:00,25.3,0,94,3.7,100,0
2024-05-18T06:00,26.3,0,89,1.1,100,0
2024-05-18T07:00,27.8,0,83,1.3,100,0
2024-05-18T08:00,29.5,0,77,3.1,100,0
2024-05-18T09:00,30.5,0,73,3.9,100,0
2024-05-18T10:00,31.3,0,69,3.5,100,0
2024-05-18T11:00,32.1,0.1,65,4,100,0.1
2024-05-18T12:00,32.6,0,63,5.9,98,0
2024-05-18T13:00,32.1,0.1,66,4.6,69,0.1
2024-05-18T14:00,31.5,0.2,69,4.9,75,0.2
2024-05-18T15:00,31.3,0.7,70,6.3,100,0.7
2024-05-18T16:00,30.6,0.7,71,3.6,100,0.7
2024-05-18T17:00,30.2,0.1,74,3.6,100,0.1
2024-05-18T18:00,28.9,0,80,6.4,100,0
2024-05-18T19:00,28,0,86,3.3,100,0
2024-05-18T20:00,28.3,0,85,4,100,0
2024-05-18T21:00,28,0,87,3.7,100,0
2024-05-18T22:00,27.4,0,90,3.6,100,0
2024-05-18T23:00,26.8,0,93,3.8,100,0
2024-05-19T00:00,26.5,0,93,3.3,100,0
2024-05-19T01:00,26.1,0,95,3.6,100,0
2024-05-19T02:00,25.9,0,94,3.3,100,0
2024-05-19T03:00,25.9,0,93,3.4,100,0
2024-05-19T04:00,25.7,0,93,3.5,97,0
2024-05-19T05:00,25.5,0,92,3.2,100,0
2024-05-19T06:00,26.7,0,86,3.9,100,0
2024-05-19T07:00,29,0,77,2.5,100,0
2024-05-19T08:00,31,0,68,4.6,98,0
2024-05-19T09:00,33,0,60,4.1,99,0
2024-05-19T10:00,34.6,0,53,5.6,99,0
2024-05-19T11:00,35.5,0,51,5.5,95,0
2024-05-19T12:00,35.8,0,51,3.9,99,0
2024-05-19T13:00,35.4,0,53,1.9,100,0
2024-05-19T14:00,35.2,0,54,2.9,100,0
2024-05-19T15:00,34.4,0.4,57,4.1,100,0.4
2024-05-19T16:00,33.4,0.2,62,8.4,97,0.2
2024-05-19T17:00,32.2,0,66,9.2,74,0
2024-05-19T18:00,31,0,73,3.2,51,0
2024-05-19T19:00,29.7,0,82,5.2,90,0
2024-05-19T20:00,29.1,0,82,2.2,100,0
2024-05-19T21:00,28.4,0.8,88,2.3,100,0.8
2024-05-19T22:00,28,0,89,4,100,0
2024-05-19T23:00,27.6,0,93,4.3,100,0
2024-05-20T00:00,27.2,0,95,3.6,100,0
2024-05-20T01:00,26.9,0,95,4,100,0
2024-05-20T02:00,26.6,0,96,3.6,100,0
2024-05-20T03:00,26.4,0,95,3.6,100,0
2024-05-20T04:00,26.1,0,96,4.2,100,0
2024-05-20T05:00,26.1,0,94,3.4,100,0
2024-05-20T06:00,27.2,0,89,5.4,100,0
2024-05-20T07:00,29.4,0,80,3.6,100,0
2024-05-20T08:00,32.5,0,65,7,100,0
2024-05-20T09:00,34,0,56,9.3,100,0
2024-05-20T10:00,34.6,0,55,7.7,100,0
2024-05-20T11:00,33.7,0,61,10.2,100,0
2024-05-20T12:00,34.3,1.1,56,12.1,100,1.1
2024-05-20T13:00,32.8,0,64,8.3,100,0
2024-05-20T14:00,31.7,0.3,71,7.6,100,0.3
2024-05-20T15:00,31.9,0.2,70,8.9,100,0.2
2024-05-20T16:00,31.1,0.1,75,8.7,100,0.1
2024-05-20T17:00,30.3,0.4,77,2.3,100,0.4
2024-05-20T18:00,29.1,1.6,84,4.1,100,1.6
2024-05-20T19:00,28.5,0,89,2.5,100,0
2024-05-20T20:00,27.2,0.1,93,4.3,100,0.1
2024-05-20T21:00,26.7,0,94,3.6,100,0
2024-05-20T22:00,26.3,0,96,4.4,100,0
2024-05-20T23:00,26.4,0,95,3.9,100,0
2024-05-21T00:00,26.6,0,94,2.6,100,0
2024-05-21T01:00,26,0,97,3.8,100,0
2024-05-21T02:00,25.9,0,97,3.6,100,0
2024-05-21T03:00,26.4,0,93,2.1,93,0
2024-05-21T04:00,25.9,0,96,3.6,98,0
2024-05-21T05:00,25.7,0,97,4.3,100,0
2024-05-21T06:00,26.4,0,95,2.3,100,0
2024-05-21T07:00,27.7,0,89,4.1,88,0
2024-05-21T08:00,26.1,2,93,1.5,100,2
2024-05-21T09:00,27.5,0.6,85,4.3,100,0.6
2024-05-21T10:00,27.5,0.5,88,4.8,100,0.5
2024-05-21T11:00,27.5,1,90,4.6,100,1
2024-05-21T12:00,28.5,0.8,86,4.2,100,0.8
2024-05-21T13:00,29.8,0.3,79,1.6,97,0.3
2024-05-21T14:00,31.4,0.1,74,4.2,90,0.1
2024-05-21T15:00,31.6,0.1,72,6.8,100,0.1
2024-05-21T16:00,27.1,11.4,86,5.2,100,11.4
2024-05-21T17:00,25.9,2.3,93,9.5,100,2.3
2024-05-21T18:00,25.1,2.7,94,9.4,100,2.7
2024-05-21T19:00,25.3,1.6,94,5.2,100,1.6
2024-05-21T20:00,26,3.3,94,4.3,100,3.3
2024-05-21T21:00,26,2,93,3.4,100,2
2024-05-21T22:00,26,1.7,94,1.5,100,1.7
2024-05-21T23:00,25.8,1.5,95,5.8,100,1.5
2024-05-22T00:00,25.4,2.9,93,3.3,100,2.9
2024-05-22T01:00,25.6,0.9,94,2.4,100,0.9
2024-05-22T02:00,25.6,0.7,95,2.2,100,0.7
2024-05-22T03:00,25.8,0.2,94,1.5,100,0.2
2024-05-22T04:00,25.4,0.1,96,3.2,100,0.1
2024-05-22T05:00,25.8,0,92,2.6,100,0
2024-05-22T06:00,25.9,0,93,0.7,100,0
2024-05-22T07:00,26.7,0,90,0.7,100,0
2024-05-22T08:00,27.4,0,85,1.8,100,0
2024-05-22T09:00,28.6,0.1,80,1.8,100,0.1
2024-05-22T10:00,29.6,0,76,2.2,98,0
2024-05-22T11:00,30.2,0,75,2.3,100,0
2024-05-22T12:00,29.7,0.1,76,2.6,100,0.1
2024-05-22T13:00,29.8,0.1,76,5.4,100,0.1
2024-05-22T14:00,29.6,0,77,7.7,100,0
2024-05-22T15:00,29.6,0,77,9.4,100,0
2024-05-22T16:00,29.2,0,77,7.9,100,0
2024-05-22T17:00,28.5,0,78,5.4,100,0
2024-05-22T18:00,27.9,0.2,83,2.4,100,0.2
2024-05-22T19:00,27.6,0.3,85,1.8,100,0.3
2024-05-22T20:00,27.1,0,93,2.1,100,0
2024-05-22T21:00,26.9,1.2,93,2.3,100,1.2
2024-05-22T22:00,26.9,2.1,93,2.6,100,2.1
2024-05-22T23:00,26.6,0.2,95,2.5,100,0.2
2024-05-23T00:00,26,0,95,4.2,98,0
2024-05-23T01:00,25.9,0,95,3.4,100,0
2024-05-23T02:00,25.6,0,96,4,100,0
2024-05-23T03:00,25.4,0,96,4.1,100,0
2024-05-23T04:00,25.2,0,96,4.1,78,0
2024-05-23T05:00,25.7,0,95,2.9,99,0
2024-05-23T06:00,25.9,0,95,1.1,75,0
2024-05-23T07:00,27.2,0,92,0.4,100,0
2024-05-23T08:00,28.9,0,81,2.6,83,0
2024-05-23T09:00,30,0.1,77,5.4,99,0.1
2024-05-23T10:00,30.6,0.1,75,2.8,100,0.1
2024-05-23T11:00,30.8,0.1,74,9.2,100,0.1
2024-05-23T12:00,29.1,3.1,81,0.7,100,3.1
2024-05-23T13:00,28,1.1,84,2.6,100,1.1
2024-05-23T14:00,28.5,0.1,83,0.8,100,0.1
2024-05-23T15:00,29,0.4,81,4.7,100,0.4
2024-05-23T16:00,28.2,0.6,86,3.4,100,0.6
2024-05-23T17:00,27.4,1,87,1.8,100,1
2024-05-23T18:00,27.4,0.3,89,1.5,100,0.3
2024-05-23T19:00,27.1,0.1,94,1.6,100,0.1
2024-05-23T20:00,26.3,0.2,93,2,94,0.2
2024-05-23T21:00,26,0.1,94,3.7,99,0.1
2024-05-23T22:00,25.6,0,96,4.5,100,0
2024-05-23T23:00,25.7,0,96,4.1,100,0
2024-05-24T00:00,25.3,0,96,4.7,100,0
2024-05-24T01:00,25.1,0,97,4.3,100,0
2024-05-24T02:00,25,0,97,4.3,100,0
2024-05-24T03:00,25.4,0,95,2.6,99,0
2024-05-24T04:00,25.6,0,94,1.5,100,0
2024-05-24T05:00,25.5,0,94,1.8,100,0
2024-05-24T06:00,25.7,0,94,1.8,95,0
2024-05-24T07:00,27,0,91,1.5,6,0
2024-05-24T08:00,28.5,0,82,3.4,99,0
2024-05-24T09:00,29.9,0,77,4.7,82,0
2024-05-24T10:00,30.9,0.1,74,3,89,0.1
2024-05-24T11:00,31.8,0.1,70,2.5,59,0.1
2024-05-24T12:00,32.5,0,69,7.4,54,0
2024-05-24T13:00,31.1,0.5,74,7.3,84,0.5
2024-05-24T14:00,31.4,0,72,4.3,100,0
2024-05-24T15:00,30.6,0.9,76,6.9,100,0.9
2024-05-24T16:00,29.9,0.5,79,4,100,0.5
2024-05-24T17:00,29.3,0,81,4,99,0
2024-05-24T18:00,28.7,0.1,84,2.5,100,0.1
2024-05-24T19:00,28.5,0,85,2.5,98,0
2024-05-24T20:00,27.7,0.2,91,2.3,100,0.2
2024-05-24T21:00,27.1,0.3,93,2.7,99,0.3
2024-05-24T22:00,26.9,0.1,95,3.3,97,0.1
2024-05-24T23:00,27,0,93,3.4,86,0
2024-05-25T00:00,26,0,97,4.3,55,0
2024-05-25T01:00,25.6,0,97,4.6,61,0
2024-05-25T02:00,25.3,0,98,4.6,78,0
2024-05-25T03:00,25.1,0,97,3.7,61,0
2024-05-25T04:00,24.9,0,97,4.1,85,0
2024-05-25T05:00,24.7,0,97,3.7,44,0
2024-05-25T06:00,25.7,0,94,2.5,16,0
2024-05-25T07:00,27.5,0,87,2.6,99,0
2024-05-25T08:00,29.7,0,80,3.1,14,0
2024-05-25T09:00,31,0,74,5.1,97,0
2024-05-25T10:00,32.2,0,70,5.6,78,0
2024-05-25T11:00,33.2,0,66,7.1,74,0
2024-05-25T12:00,33.7,0,66,9.1,65,0
2024-05-25T13:00,33,0,69,6.1,86,0
2024-05-25T14:00,32.4,0.1,72,6.3,86,0.1
2024-05-25T15:00,32.4,0.1,73,7.5,100,0.1
2024-05-25T16:00,31.9,0.3,72,7.8,100,0.3
2024-05-25T17:00,30.6,0,77,8.4,100,0
2024-05-25T18:00,29.9,0,87,2.5,100,0
2024-05-25T19:00,29.1,0,89,4.4,100,0
2024-05-25T20:00,29,0,87,1.6,100,0
2024-05-25T21:00,28.2,0,91,3.3,100,0
2024-05-25T22:00,27.8,0,92,4.6,100,0
2024-05-25T23:00,27.2,0.2,91,4.4,100,0.2
2024-05-26T00:00,26.9,0.1,93,2.9,100,0.1
2024-05-26T01:00,26.7,0,94,2.9,100,0
2024-05-26T02:00,26.4,0,95,1.8,100,0
2024-05-26T03:00,26.4,0,95,2.5,100,0
2024-05-26T04:00,25.8,0,97,3.9,100,0
2024-05-26T05:00,25.6,0,97,3.8,100,0
2024-05-26T06:00,26.7,0,94,2.4,100,0
2024-05-26T07:00,28.3,0,87,1.8,100,0
2024-05-26T08:00,29.6,0,80,4.7,100,0
2024-05-26T09:00,31.3,0,73,4.7,100,0
2024-05-26T10:00,33,0,67,5.1,100,0
2024-05-26T11:00,34.2,0,63,5.2,100,0
2024-05-26T12:00,34.9,0,59,3.9,100,0
2024-05-26T13:00,35.4,0,57,4.5,100,0
2024-05-26T14:00,33.6,0.5,66,7.9,100,0.5
2024-05-26T15:00,32.1,0,72,9.2,100,0
2024-05-26T16:00,31.6,0,73,4.7,100,0
2024-05-26T17:00,30.5,0,77,5.4,100,0
2024-05-26T18:00,29.9,0,84,1.8,99,0
2024-05-26T19:00,28.8,0,89,3.2,98,0
2024-05-26T20:00,28.8,0,92,3.3,97,0
2024-05-26T21:00,28.3,0,95,3.6,57,0
2024-05-26T22:00,27.9,0,97,3.6,86,0
2024-05-26T23:00,27.7,0,97,2.2,77,0
2024-05-27T00:00,27.3,0,97,2.4,7,0
2024-05-27T01:00,27.1,0,97,2.6,0,0
2024-05-27T02:00,26.9,0,96,2.9,70,0
2024-05-27T03:00,26.7,0,95,3.8,100,0
2024-05-27T04:00,26.5,0,94,4.5,100,0
2024-05-27T05:00,26.3,0,93,4.5,92,0
2024-05-27T06:00,27,0,89,6.6,75,0
2024-05-27T07:00,29.7,0,81,5.4,86,0
2024-05-27T08:00,32.1,0,66,5.7,35,0
2024-05-27T09:00,33.6,0,60,5.6,4,0
2024-05-27T10:00,34.7,0,56,5.4,4,0
2024-05-27T11:00,35.8,0,53,6.4,20,0
2024-05-27T12:00,36.5,0,51,6.4,71,0
2024-05-27T13:00,37.3,0,49,1.5,100,0
2024-05-27T14:00,36.3,0,52,2.5,77,0
2024-05-27T15:00,35.1,0.1,57,5.6,70,0.1
2024-05-27T16:00,35.2,0,58,5.3,22,0
2024-05-27T17:00,34.6,0,60,6.6,100,0
2024-05-27T18:00,32.8,0,71,4.3,50,0
2024-05-27T19:00,31.2,0,81,5.1,90,0
2024-05-27T20:00,29.8,0,81,5.3,19,0
2024-05-27T21:00,29.1,0,85,3.5,87,0
2024-05-27T22:00,28.6,0,87,3.9,97,0
2024-05-27T23:00,28.3,0,86,4.2,100,0
2024-05-28T00:00,27.9,0,85,4.2,100,0
2024-05-28T01:00,27.8,0,84,4.3,100,0
2024-05-28T02:00,27.6,0,83,4.6,100,0
2024-05-28T03:00,27.4,0,82,4.9,100,0
2024-05-28T04:00,27.3,0,82,5.2,100,0
2024-05-28T05:00,27.5,0,80,5.2,100,0
2024-05-28T06:00,28.2,0,78,5.8,100,0
2024-05-28T07:00,30.2,0,74,3.7,100,0
2024-05-28T08:00,31.8,0,69,5.6,100,0
2024-05-28T09:00,32.6,0,63,5.9,100,0
2024-05-28T10:00,32.6,0,62,6.8,100,0
2024-05-28T11:00,32.1,0,65,7.9,100,0
2024-05-28T12:00,32.7,0,63,7,100,0
2024-05-28T13:00,34.6,0,59,7.1,100,0
2024-05-28T14:00,35.5,0,54,8.7,100,0
2024-05-28T15:00,35.9,0,52,8.1,100,0
2024-05-28T16:00,35.3,0,54,4.9,100,0
2024-05-28T17:00,34.2,0,58,3.1,100,0
2024-05-28T18:00,32.2,0,73,4,100,0
2024-05-28T19:00,31.3,0,72,3.2,100,0
2024-05-28T20:00,30.2,0,66,5.6,100,0
2024-05-28T21:00,29.6,0,67,5.9,100,0
2024-05-28T22:00,29.3,0,70,3.8,100,0
2024-05-28T23:00,28.9,0,72,4.5,99,0
2024-05-29T00:00,28.1,0,76,3.8,99,0
2024-05-29T01:00,27.4,0,80,3.3,100,0
2024-05-29T02:00,27.4,0,79,3.6,100,0
2024-05-29T03:00,27.3,0,80,3.3,100,0
2024-05-29T04:00,27.2,0,80,2.9,100,0
2024-05-29T05:00,27.2,0,79,3.2,100,0
2024-05-29T06:00,27.7,0,78,2.5,100,0
2024-05-29T07:00,28.4,0.3,77,2.5,100,0.3
2024-05-29T08:00,30.5,0.4,73,2,100,0.4
2024-05-29T09:00,29.8,1,78,4.5,100,1
2024-05-29T10:00,30.4,0.1,77,2.8,100,0.1
2024-05-29T11:00,32.6,0,66,2.3,100,0
2024-05-29T12:00,34.1,0,59,4.3,100,0
2024-05-29T13:00,35,0,57,5,100,0
2024-05-29T14:00,36.5,0,53,4.8,100,0
2024-05-29T15:00,36,0.1,53,10.2,100,0.1
2024-05-29T16:00,34.2,0.2,59,5.3,100,0.2
2024-05-29T17:00,34.5,0,58,4.3,100,0
2024-05-29T18:00,33.9,0,63,0.4,100,0
2024-05-29T19:00,31.6,0,78,4.3,100,0
2024-05-29T20:00,31.1,0,78,2,100,0
2024-05-29T21:00,29.9,0,85,2.2,100,0
2024-05-29T22:00,30.1,0,81,3,100,0
2024-05-29T23:00,29.2,0,83,3.6,100,0
2024-05-30T00:00,29,0,78,6.4,100,0
2024-05-30T01:00,29,0,74,5.4,100,0
2024-05-30T02:00,28.6,0,74,4.6,100,0
2024-05-30T03:00,28.1,0,79,4.5,100,0
2024-05-30T04:00,28.2,0,77,3.5,100,0
2024-05-30T05:00,27.8,0,80,4.1,100,0
2024-05-30T06:00,28.4,0,80,3.4,100,0
2024-05-30T07:00,30,0,72,4.7,100,0
2024-05-30T08:00,32.8,0,64,4.3,100,0
2024-05-30T09:00,33.8,0,60,3.7,100,0
2024-05-30T10:00,34.8,0,57,3.6,100,0
2024-05-30T11:00,35.6,0,54,1.5,100,0
2024-05-30T12:00,34.3,0.6,59,8,100,0.6
2024-05-30T13:00,32.8,0.6,67,4.6,100,0.6
2024-05-30T14:00,32.6,0,65,1.1,100,0
2024-05-30T15:00,32.3,0,67,7,100,0
2024-05-30T16:00,32.1,0,69,3.1,100,0
2024-05-30T17:00,31.6,0,72,5.9,100,0
2024-05-30T18:00,30.9,0,78,2.9,100,0
2024-05-30T19:00,30.1,0,82,4.6,100,0
2024-05-30T20:00,29.7,0,82,3.9,100,0
2024-05-30T21:00,29.1,0,84,3.8,100,0
2024-05-30T22:00,28.8,0,83,4.8,100,0
2024-05-30T23:00,28.7,0,78,5.6,100,0
2024-05-31T00:00,28.4,0,76,5.8,100,0
2024-05-31T01:00,27.7,0,79,4.3,100,0
2024-05-31T02:00,27.6,0,80,4,100,0
2024-05-31T03:00,27.4,0,81,4,100,0
2024-05-31T04:00,27.3,0,80,4,100,0
2024-05-31T05:00,27.3,0,81,4.6,100,0
2024-05-31T06:00,28.2,0,77,4.1,100,0
2024-05-31T07:00,30.6,0,70,3.9,100,0
2024-05-31T08:00,31.1,0,69,5,100,0
2024-05-31T09:00,30.9,0,69,4.6,100,0
2024-05-31T10:00,31.2,0,69,1.8,100,0
2024-05-31T11:00,31.4,0,70,3.4,100,0
2024-05-31T12:00,30.9,2.2,71,7.2,100,2.2
2024-05-31T13:00,30,0.4,81,4.8,100,0.4
2024-05-31T14:00,30.3,1.9,76,5.8,100,1.9
2024-05-31T15:00,30.3,0.4,76,5.7,100,0.4
2024-05-31T16:00,29.7,0.8,79,5.8,100,0.8
2024-05-31T17:00,29,0.3,83,3.4,100,0.3
2024-05-31T18:00,28.3,0.1,91,0.7,100,0.1
2024-05-31T19:00,27.7,0.1,92,1.8,100,0.1
2024-05-31T20:00,27.6,0,92,1.9,100,0
2024-05-31T21:00,27.5,0,90,1.1,100,0
2024-05-31T22:00,27.2,0,93,2.2,100,0
2024-05-31T23:00,26.9,0,96,2.1,100,0
2024-06-01T00:00,26.7,0,97,2,100,0
2024-06-01T01:00,27,0,95,1,100,0
2024-06-01T02:00,26.6,0,97,2.5,100,0
2024-06-01T03:00,26.6,0,96,1.5,100,0
2024-06-01T04:00,25.9,0,98,1.5,100,0
2024-06-01T05:00,25.8,0,98,2.3,100,0
2024-06-01T06:00,26.8,0,93,1.9,100,0
2024-06-01T07:00,27.6,0,88,2.1,100,0
2024-06-01T08:00,29.8,0,84,2.9,94,0
2024-06-01T09:00,31.5,0.2,74,1.9,78,0.2
2024-06-01T10:00,32.8,0.1,68,1.1,100,0.1
2024-06-01T11:00,34.4,0,60,2.9,100,0
2024-06-01T12:00,35.3,0,55,2.6,98,0
2024-06-01T13:00,31.6,3.2,74,15.1,100,3.2
2024-06-01T14:00,29.8,6.8,81,4.3,100,6.8
2024-06-01T15:00,29.4,0.1,85,5.1,100,0.1
2024-06-01T16:00,29.2,0.3,85,5.4,100,0.3
