time,temperature_2m (°C),rain (mm),relative_humidity_2m (%),wind_speed_10m (km/h),cloud_cover (%),precipitation (mm)
2024-10-22T00:00,24.2,0,95,3.3,100,0
2024-10-22T01:00,24,0,96,3.2,100,0
2024-10-22T02:00,23.8,0,97,4,100,0
2024-10-22T03:00,23.7,0,98,4.1,37,0
2024-10-22T04:00,23.3,1,98,10.1,72,1
2024-10-22T05:00,23.3,0,97,7.9,53,0
2024-10-22T06:00,23.1,0.9,97,13.4,100,0.9
2024-10-22T07:00,24.1,0.3,93,10.8,95,0.3
2024-10-22T08:00,25.3,0.4,90,9.7,100,0.4
2024-10-22T09:00,26.2,0,87,12.1,100,0
2024-10-22T10:00,28.2,0,78,11.9,100,0
2024-10-22T11:00,29.7,0,74,10.9,100,0
2024-10-22T12:00,30.4,0.1,72,12.6,100,0.1
2024-10-22T13:00,30.6,0.1,70,13.7,100,0.1
2024-10-22T14:00,29.3,0.4,76,13.4,100,0.4
2024-10-22T15:00,29.2,0.3,75,6.4,100,0.3
2024-10-22T16:00,28.4,0.3,74,8.6,100,0.3
2024-10-22T17:00,25.4,2.5,92,10.7,100,2.5
2024-10-22T18:00,24.8,0.5,95,6.8,100,0.5
2024-10-22T19:00,24.9,0.4,95,5.8,100,0.4
2024-10-22T20:00,25.2,2.7,94,7.3,100,2.7
2024-10-22T21:00,25.1,2.3,94,8.5,100,2.3
2024-10-22T22:00,24.9,1.7,95,3.5,100,1.7
2024-10-22T23:00,24.9,0.3,96,3.9,100,0.3
2024-10-23T00:00,24.6,0,97,2.2,100,0
2024-10-23T01:00,24.5,0,98,3.3,100,0
2024-10-23T02:00,24.4,0,98,3.2,100,0
2024-10-23T03:00,24.4,0,97,4.7,100,0
2024-10-23T04:00,24.3,0,98,3.6,100,0
2024-10-23T05:00,24.3,0,97,6.8,100,0
2024-10-23T06:00,24.4,0,97,7.4,100,0
2024-10-23T07:00,25.2,0,95,7.5,100,0
2024-10-23T08:00,25.9,0.4,91,10.2,100,0.4
2024-10-23T09:00,26.6,0.2,87,9.9,100,0.2
2024-10-23T10:00,26.1,0.6,90,8.5,100,0.6
2024-10-23T11:00,26.1,0.5,91,8.8,100,0.5
2024-10-23T12:00,27.1,0.3,84,10.6,100,0.3
2024-10-23T13:00,27.9,0,80,10.4,100,0
2024-10-23T14:00,29.1,0,76,10.7,100,0
2024-10-23T15:00,29.2,0,75,7.5,94,0
2024-10-23T16:00,28.8,0.3,73,7.1,89,0.3
2024-10-23T17:00,27.9,0,83,3.4,100,0
2024-10-23T18:00,26.8,1.5,89,2.9,100,1.5
2024-10-23T19:00,25.6,3.3,94,2,100,3.3
2024-10-23T20:00,26.2,0.4,89,8.6,100,0.4
2024-10-23T21:00,25.8,0,90,9.6,100,0
2024-10-23T22:00,25.5,0,91,10.4,87,0
2024-10-23T23:00,25.2,0,93,7.1,100,0
2024-10-24T00:00,24.8,0,95,7.7,96,0
2024-10-24T01:00,24.3,0,96,7.7,93,0
2024-10-24T02:00,24.1,0,97,8,86,0
2024-10-24T03:00,24.1,0,98,8.9,100,0
2024-10-24T04:00,24.2,0,98,9.4,100,0
2024-10-24T05:00,24,0,98,8.4,96,0
2024-10-24T06:00,23.9,0,98,9.8,100,0
2024-10-24T07:00,24.8,0,94,14,99,0
2024-10-24T08:00,26.9,0,88,11,100,0
2024-10-24T09:00,28.5,0,79,9.9,100,0
2024-10-24T10:00,29.8,0,70,11.1,100,0
2024-10-24T11:00,30.6,0,65,10.2,74,0
2024-10-24T12:00,31.2,0,63,9.8,15,0
2024-10-24T13:00,31.5,0,61,10.2,22,0
2024-10-24T14:00,31.6,0,60,9.6,20,0
2024-10-24T15:00,31.6,0,61,8.9,17,0
2024-10-24T16:00,31,0,64,8.3,42,0
2024-10-24T17:00,29.9,0,79,2.8,25,0
2024-10-24T18:00,29.6,0,70,3.8,38,0
2024-10-24T19:00,27.4,0,81,4.7,82,0
2024-10-24T20:00,27,0,80,7.2,79,0
2024-10-24T21:00,26.5,0.1,83,8.5,87,0.1
2024-10-24T22:00,25.9,0.3,87,7,96,0.3
2024-10-24T23:00,25.1,0.2,92,9.7,87,0.2
2024-10-25T00:00,24.4,0.1,94,10.5,46,0.1
2024-10-25T01:00,23.5,0.7,92,9.2,100,0.7
2024-10-25T02:00,23,1.9,95,9.1,98,1.9
2024-10-25T03:00,23.3,0.2,94,8.4,100,0.2
2024-10-25T04:00,23,0,96,4.2,100,0
2024-10-25T05:00,22.5,0,98,5.5,100,0
2024-10-25T06:00,22.6,0,98,4.8,83,0
2024-10-25T07:00,24.3,0,94,4.5,32,0
2024-10-25T08:00,27.3,0,84,9.3,38,0
2024-10-25T09:00,28.5,0.1,77,12.1,26,0.1
2024-10-25T10:00,29.8,0.1,72,13.6,19,0.1
2024-10-25T11:00,30.6,0,68,15,100,0
2024-10-25T12:00,31.3,0,63,15.8,100,0
2024-10-25T13:00,31.6,0,60,15,99,0
2024-10-25T14:00,31.8,0,58,14.2,98,0
2024-10-25T15:00,31.4,0,59,14.2,100,0
2024-10-25T16:00,30.7,0,65,11.6,100,0
2024-10-25T17:00,29.3,0,71,7.2,100,0
2024-10-25T18:00,27.2,0,79,6.1,100,0
2024-10-25T19:00,26.9,0,78,7.8,100,0
2024-10-25T20:00,27,0,78,7.7,100,0
2024-10-25T21:00,26.7,0,77,9,100,0
2024-10-25T22:00,26.3,0,76,7.4,100,0
2024-10-25T23:00,25.2,0,81,5.7,99,0
2024-10-26T00:00,24.8,0,87,9.6,100,0
2024-10-26T01:00,24.9,0,87,9.8,100,0
2024-10-26T02:00,24.7,0,90,9.1,100,0
2024-10-26T03:00,24.5,0,94,9.3,100,0
2024-10-26T04:00,24.3,0,96,8.6,100,0
2024-10-26T05:00,24.2,0,97,9,100,0
2024-10-26T06:00,24.2,0,97,8.7,100,0
2024-10-26T07:00,25.5,0,93,7.5,81,0
2024-10-26T08:00,27.5,0,87,9.2,100,0
2024-10-26T09:00,29.2,0,77,11.9,100,0
2024-10-26T10:00,30.3,0,69,12.7,100,0
2024-10-26T11:00,31.3,0,61,15.2,100,0
2024-10-26T12:00,31.6,0,57,19.6,100,0
2024-10-26T13:00,32,0,57,17.8,100,0
2024-10-26T14:00,32,0,56,18.6,100,0
2024-10-26T15:00,31.3,0,59,17.6,100,0
2024-10-26T16:00,30.8,0,63,13,100,0
2024-10-26T17:00,29.7,0,69,8,100,0
2024-10-26T18:00,28.4,0,74,6.9,100,0
2024-10-26T19:00,27.9,0,75,7.1,100,0
2024-10-26T20:00,27.6,0,75,6.2,100,0
2024-10-26T21:00,27.3,0,75,7.9,100,0
2024-10-26T22:00,26.6,0,79,8.7,100,0
2024-10-26T23:00,26.5,0,82,11.9,100,0
2024-10-27T00:00,26.3,0,87,12.6,100,0
2024-10-27T01:00,26.1,0,90,11.6,100,0
2024-10-27T02:00,26,0,90,10.9,100,0
2024-10-27T03:00,26,0,89,11.6,100,0
2024-10-27T04:00,25.9,0,89,10.8,100,0
2024-10-27T05:00,25.9,0,89,9.7,100,0
2024-10-27T06:00,26.1,0,89,9.6,100,0
2024-10-27T07:00,25.8,0.6,91,7.4,100,0.6
2024-10-27T08:00,24.5,0.9,93,7.3,100,0.9
2024-10-27T09:00,24.4,2.8,94,10,100,2.8
2024-10-27T10:00,23.7,0.8,88,10,100,0.8
2024-10-27T11:00,24.6,0.2,85,6.2,100,0.2
2024-10-27T12:00,25.5,0.1,83,8.6,100,0.1
2024-10-27T13:00,26,0,82,2.7,100,0
2024-10-27T14:00,26.1,0,82,1.2,100,0
2024-10-27T15:00,26.2,0.1,83,3.4,100,0.1
2024-10-27T16:00,26.1,0.1,84,5.3,100,0.1
2024-10-27T17:00,25.5,0.1,87,6.2,100,0.1
2024-10-27T18:00,25.2,0.1,89,0.3,100,0.1
2024-10-27T19:00,24.8,0.1,94,1.4,100,0.1
2024-10-27T20:00,24.9,1,94,6.5,100,1
2024-10-27T21:00,24.5,0.1,95,4.9,100,0.1
2024-10-27T22:00,24.4,0,96,5.6,100,0
2024-10-27T23:00,24.6,0,96,5.5,100,0
2024-10-28T00:00,24.8,0,96,8.4,100,0
2024-10-28T01:00,24.9,0,96,10.6,100,0
2024-10-28T02:00,24.9,0,96,9.7,100,0
2024-10-28T03:00,24.9,0,96,8.9,100,0
2024-10-28T04:00,24.2,6.8,96,9,100,6.8
2024-10-28T05:00,23.6,3.7,97,10.7,100,3.7
2024-10-28T06:00,23.2,2,95,12.6,100,2
2024-10-28T07:00,23.5,1.5,95,8.3,100,1.5
2024-10-28T08:00,24.1,8.3,90,5.5,100,8.3
2024-10-28T09:00,24.4,1.8,89,2,100,1.8
2024-10-28T10:00,24.8,2.5,89,2.3,100,2.5
2024-10-28T11:00,25.1,4.1,89,1,100,4.1
2024-10-28T12:00,25.3,1.2,87,1.9,100,1.2
2024-10-28T13:00,25.9,0.4,85,2.4,100,0.4
2024-10-28T14:00,26.8,0.3,81,5.3,100,0.3
2024-10-28T15:00,26.7,0.9,85,5.5,100,0.9
2024-10-28T16:00,26.5,1.6,85,5.1,100,1.6
2024-10-28T17:00,25.1,1.5,94,10.1,100,1.5
2024-10-28T18:00,24.1,0.6,96,7.6,100,0.6
2024-10-28T19:00,24,0.7,96,4.8,100,0.7
2024-10-28T20:00,24.2,0.1,97,2.7,100,0.1
2024-10-28T21:00,24.1,0,98,2.9,100,0
2024-10-28T22:00,24,0,98,3.4,100,0
2024-10-28T23:00,23.8,0,99,2.9,99,0
2024-10-29T00:00,23.4,0,99,4.9,75,0
2024-10-29T01:00,23.3,0,100,4.3,100,0
2024-10-29T02:00,23.2,0,100,2.8,100,0
2024-10-29T03:00,23.7,0,99,4.4,100,0
2024-10-29T04:00,23.9,0.3,98,7.9,100,0.3
2024-10-29T05:00,24.1,0.3,98,6,100,0.3
2024-10-29T06:00,24,0.1,97,7.9,100,0.1
2024-10-29T07:00,24.4,0,95,6.5,100,0
2024-10-29T08:00,26,0.1,86,5.7,99,0.1
2024-10-29T09:00,26.9,0.1,80,8.5,100,0.1
2024-10-29T10:00,27.3,0.1,78,9.6,100,0.1
2024-10-29T11:00,28.4,0.1,75,12,100,0.1
2024-10-29T12:00,29.5,0.1,68,14.9,100,0.1
2024-10-29T13:00,27.1,2.1,83,10.6,100,2.1
2024-10-29T14:00,28.9,0.1,74,6.7,99,0.1
2024-10-29T15:00,27.2,2.7,80,11.7,100,2.7
2024-10-29T16:00,25.1,4.1,89,9.6,100,4.1
2024-10-29T17:00,25.5,0.1,90,5.9,99,0.1
2024-10-29T18:00,25,0.1,93,5,100,0.1
2024-10-29T19:00,24.6,0,96,4.4,100,0
2024-10-29T20:00,24.7,0,92,5.7,17,0
2024-10-29T21:00,24.7,0,94,7.9,31,0
2024-10-29T22:00,24.8,0,94,9.2,46,0
2024-10-29T23:00,24.7,0,94,8.2,53,0
2024-10-30T00:00,24.5,0,95,7,47,0
2024-10-30T01:00,23.6,0,97,6.1,96,0
2024-10-30T02:00,23.1,0,98,6.1,92,0
2024-10-30T03:00,22.9,0,98,6.2,74,0
2024-10-30T04:00,22.9,0,99,6.1,82,0
2024-10-30T05:00,23.3,0,98,5.6,67,0
2024-10-30T06:00,23.2,0,98,4.4,16,0
2024-10-30T07:00,24.8,0,96,6.8,46,0
2024-10-30T08:00,27.2,0,87,8.3,32,0
2024-10-30T09:00,28.7,0,82,7.4,10,0
2024-10-30T10:00,29.9,0.1,77,7.8,12,0.1
2024-10-30T11:00,30.9,0.1,71,10.6,24,0.1
2024-10-30T12:00,31.3,0.1,68,12.1,78,0.1
2024-10-30T13:00,30.9,0.1,69,11.1,100,0.1
2024-10-30T14:00,27.1,3.2,84,13.5,98,3.2
2024-10-30T15:00,27.9,0.2,78,10.3,100,0.2
2024-10-30T16:00,27.2,0.3,82,7.6,94,0.3
2024-10-30T17:00,27,0,84,5.3,97,0
2024-10-30T18:00,25.7,0,91,5,79,0
2024-10-30T19:00,25.1,0,93,8.5,76,0
2024-10-30T20:00,24.9,0.2,90,14.2,82,0.2
2024-10-30T21:00,24.4,0.2,93,7.6,84,0.2
2024-10-30T22:00,24.2,0,94,6.9,81,0
2024-10-30T23:00,23.9,0,95,7.4,74,0
2024-10-31T00:00,23.9,0,95,8.8,76,0
2024-10-31T01:00,23.8,0,95,9.3,68,0
2024-10-31T02:00,23.8,0,95,8.8,81,0
2024-10-31T03:00,23.7,0,95,8.8,97,0
2024-10-31T04:00,23.5,0,96,7.9,50,0
2024-10-31T05:00,23.3,0,96,5.6,100,0
2024-10-31T06:00,23.2,0,97,5.8,100,0
2024-10-31T07:00,24.6,0,94,7,100,0
2024-10-31T08:00,26.8,0,85,8.7,96,0
2024-10-31T09:00,28.2,0,79,9.2,99,0
2024-10-31T10:00,29.6,0,73,10.8,100,0
2024-10-31T11:00,30.5,0,70,12.2,96,0
2024-10-31T12:00,31.2,0,66,12.8,100,0
2024-10-31T13:00,31.4,0,65,12,100,0
2024-10-31T14:00,31.4,0,66,12.1,90,0
2024-10-31T15:00,30.3,0.6,70,11.1,97,0.6
2024-10-31T16:00,28.9,0.1,78,10.8,86,0.1
2024-10-31T17:00,28,1.4,83,3.5,98,1.4
2024-10-31T18:00,26.8,0.1,90,3.9,99,0.1
2024-10-31T19:00,26.2,0,92,5.1,33,0
2024-10-31T20:00,26.2,0,86,7.9,92,0
2024-10-31T21:00,25.8,0,88,8.1,98,0
2024-10-31T22:00,25.6,0,88,9.2,100,0
2024-10-31T23:00,25.4,0,88,8.3,99,0
2024-11-01T00:00,25.1,0,90,7.1,100,0
2024-11-01T01:00,24.9,0,92,6.7,100,0
2024-11-01T02:00,24.6,0,94,5.4,100,0
2024-11-01T03:00,24,0,97,6,100,0
2024-11-01T04:00,23.7,0,97,6.6,100,0
2024-11-01T05:00,23.9,0,97,4.3,100,0
2024-11-01T06:00,23.7,0,98,4.3,100,0
2024-11-01T07:00,25.5,0,93,1.7,100,0
2024-11-01T08:00,27.6,0,86,3.1,95,0
2024-11-01T09:00,29.2,0,80,4,96,0
2024-11-01T10:00,30.5,0,73,6.9,98,0
2024-11-01T11:00,31.1,0,69,9.4,100,0
2024-11-01T12:00,31.2,0.1,68,9.7,96,0.1
2024-11-01T13:00,31.6,0.1,68,7.8,96,0.1
2024-11-01T14:00,31.6,0,68,8.3,100,0
2024-11-01T15:00,30.8,0.5,70,5.9,100,0.5
2024-11-01T16:00,29.3,0.1,77,2.7,100,0.1
2024-11-01T17:00,25.2,10,93,6,100,10
2024-11-01T18:00,25.3,0.2,90,2.6,100,0.2
2024-11-01T19:00,25.2,0.1,93,2,100,0.1
2024-11-01T20:00,25.6,0.1,91,6.5,100,0.1
2024-11-01T21:00,25.5,0.3,93,9.3,100,0.3
2024-11-01T22:00,25.4,0.2,96,3.8,100,0.2
2024-11-01T23:00,25.2,0.1,96,7.7,100,0.1
2024-11-02T00:00,24.9,0,98,4.2,100,0
2024-11-02T01:00,24.7,0.4,98,8.7,100,0.4
2024-11-02T02:00,24.6,0.6,96,10,99,0.6
2024-11-02T03:00,24.3,0.1,97,6.2,100,0.1
2024-11-02T04:00,24,0,97,10.8,99,0
2024-11-02T05:00,23.7,0,97,10,72,0
2024-11-02T06:00,23.7,0,96,6.1,94,0
2024-11-02T07:00,24.9,0,92,9,99,0
2024-11-02T08:00,27.1,0.1,85,6.7,80,0.1
2024-11-02T09:00,28.4,0.1,79,10.8,96,0.1
2024-11-02T10:00,29.3,0.1,71,14.4,89,0.1
2024-11-02T11:00,30.3,0,68,14.1,93,0
2024-11-02T12:00,30.3,0.1,68,12.6,100,0.1
2024-11-02T13:00,28.9,9.4,76,10.2,100,9.4
2024-11-02T14:00,28,7.7,79,10.7,100,7.7
2024-11-02T15:00,28.1,0.3,80,0.4,100,0.3
2024-11-02T16:00,27.1,3,84,3.8,100,3
2024-11-02T17:00,26,3.6,89,6.2,100,3.6
2024-11-02T18:00,24.5,1.2,93,11.9,100,1.2
2024-11-02T19:00,24,0.1,94,7.6,100,0.1
2024-11-02T20:00,25.3,0,93,5.2,100,0
2024-11-02T21:00,24.8,0,96,6.7,100,0
2024-11-02T22:00,24.6,0,96,7.6,100,0
2024-11-02T23:00,24.4,0,97,8.5,100,0
2024-11-03T00:00,24.1,0,96,7.6,100,0
2024-11-03T01:00,24,0,97,6.9,100,0
2024-11-03T02:00,23.6,0,98,6.3,79,0
2024-11-03T03:00,23.4,0,97,7.1,95,0
2024-11-03T04:00,23.2,0,97,5.1,95,0
2024-11-03T05:00,23,0,98,5.1,88,0
2024-11-03T06:00,23,0,98,6.6,43,0
2024-11-03T07:00,24.5,0,93,5.4,67,0
2024-11-03T08:00,26.7,0,83,6.8,10,0
2024-11-03T09:00,28.2,0,77,7.7,72,0
2024-11-03T10:00,29.5,0,71,8,31,0
2024-11-03T11:00,30.4,0,66,6,47,0
2024-11-03T12:00,31.1,0.1,62,5.1,32,0.1
2024-11-03T13:00,31.4,0.1,60,3.7,20,0.1
2024-11-03T14:00,31.5,0.1,59,4,47,0.1
2024-11-03T15:00,31.9,0,59,4.4,81,0
2024-11-03T16:00,28,0.4,78,14.4,100,0.4
2024-11-03T17:00,27.3,0.1,81,4.7,100,0.1
2024-11-03T18:00,26.4,0,90,2.3,100,0
2024-11-03T19:00,26.1,0,89,7.3,100,0
2024-11-03T20:00,25.5,0.5,94,6.9,100,0.5
2024-11-03T21:00,25.2,0.2,96,4.5,100,0.2
2024-11-03T22:00,24.6,0,98,3.2,100,0
2024-11-03T23:00,24.3,0,99,3.9,100,0
2024-11-04T00:00,24.3,0,99,3.3,100,0
2024-11-04T01:00,24.3,0,99,3.6,100,0
2024-11-04T02:00,24.4,0,98,4.3,100,0
2024-11-04T03:00,24,0,99,3.4,100,0
2024-11-04T04:00,23.8,0,99,3.3,100,0
2024-11-04T05:00,23.5,0,100,3.8,100,0
2024-11-04T06:00,23.6,0,100,3.1,100,0
2024-11-04T07:00,24.8,0,96,3.6,71,0
2024-11-04T08:00,26.5,0,90,5.2,27,0
2024-11-04T09:00,27.9,0,83,7,12,0
2024-11-04T10:00,29.2,0.2,77,5.9,94,0.2
2024-11-04T11:00,30.2,0.1,74,5.8,84,0.1
2024-11-04T12:00,30.6,0.1,71,7.4,23,0.1
2024-11-04T13:00,30.3,0.1,72,8.9,100,0.1
2024-11-04T14:00,25.8,17.5,86,9,100,17.5
2024-11-04T15:00,25.1,0.9,89,10.2,100,0.9
2024-11-04T16:00,26.2,0,86,2.9,100,0
2024-11-04T17:00,26.4,0.1,87,3.1,100,0.1
2024-11-04T18:00,25.5,0.1,93,2,100,0.1
2024-11-04T19:00,25,0.1,96,5.5,100,0.1
2024-11-04T20:00,27.3,0,83,2.8,100,0
2024-11-04T21:00,24.5,1.6,94,16,100,1.6
2024-11-04T22:00,23.1,0,96,7.9,95,0
2024-11-04T23:00,23,0,96,4.7,92,0
2024-11-05T00:00,22.9,0,98,4.3,91,0
2024-11-05T01:00,23,0,98,3.6,68,0
2024-11-05T02:00,23.3,0,98,4.4,84,0
2024-11-05T03:00,23.6,0,98,5.8,100,0
2024-11-05T04:00,23.5,0,98,5.4,99,0
2024-11-05T05:00,23.4,0,98,2,100,0
2024-11-05T06:00,23.3,0,99,3.1,100,0
2024-11-05T07:00,24.4,0,93,6.1,100,0
2024-11-05T08:00,26.1,0,88,8.3,70,0
2024-11-05T09:00,27.8,0,78,9,100,0
2024-11-05T10:00,28.7,0.1,75,8.2,83,0.1
2024-11-05T11:00,29.5,0.1,73,7,100,0.1
2024-11-05T12:00,30.1,0.1,71,5.1,87,0.1
2024-11-05T13:00,30.7,0.1,67,2.5,30,0.1
2024-11-05T14:00,30.7,0,67,1.8,15,0
2024-11-05T15:00,31.1,0,65,4.9,97,0
2024-11-05T16:00,27.3,0.8,83,10.9,100,0.8
2024-11-05T17:00,26.6,0,87,2.9,100,0
2024-11-05T18:00,25.8,0,92,3.5,100,0
2024-11-05T19:00,25.3,0,94,5.2,100,0
2024-11-05T20:00,25.8,0,94,3,100,0
2024-11-05T21:00,25.3,0,96,4.5,100,0
2024-11-05T22:00,25.5,0,94,3.6,100,0
2024-11-05T23:00,25,0,96,3.1,100,0
2024-11-06T00:00,24.5,0,99,3.3,100,0
2024-11-06T01:00,24.4,0,99,3.5,98,0
2024-11-06T02:00,24.4,0,100,3.6,91,0
2024-11-06T03:00,24.4,0,99,5.6,40,0
2024-11-06T04:00,24.3,0,99,5.7,25,0
2024-11-06T05:00,24.1,0,99,5.6,20,0
2024-11-06T06:00,24.1,0,98,6.2,68,0
2024-11-06T07:00,25.3,0,94,7.5,76,0
2024-11-06T08:00,27.1,0,86,6.9,96,0
2024-11-06T09:00,28.5,0,80,7,98,0
2024-11-06T10:00,29.4,0,77,7.7,97,0
2024-11-06T11:00,30.4,0.1,74,7.7,97,0.1
2024-11-06T12:00,30.7,0.1,73,5.8,93,0.1
2024-11-06T13:00,31,0,70,5.5,100,0
2024-11-06T14:00,30.9,0,71,5.8,100,0
2024-11-06T15:00,30.3,0.1,74,4.5,100,0.1
2024-11-06T16:00,27.2,2.3,82,11.6,100,2.3
2024-11-06T17:00,24.1,8.4,95,11.4,100,8.4
2024-11-06T18:00,23.9,11,96,5,100,11
2024-11-06T19:00,24.1,0.2,94,4.5,30,0.2
2024-11-06T20:00,24.5,0.1,94,3.8,65,0.1
2024-11-06T21:00,24.3,0,95,3.1,12,0
2024-11-06T22:00,24.4,0,95,2.5,53,0
2024-11-06T23:00,24.3,0,96,2.2,100,0
2024-11-07T00:00,24.2,0,97,1.2,71,0
2024-11-07T01:00,24,0,99,3.5,20,0
2024-11-07T02:00,23.6,0,99,3.8,12,0
2024-11-07T03:00,23.4,0,99,4,4,0
2024-11-07T04:00,23.3,0,98,5.4,14,0
2024-11-07T05:00,23.1,0,97,4.9,44,0
2024-11-07T06:00,23,0,97,3.9,16,0
2024-11-07T07:00,24.6,0,94,3.4,44,0
2024-11-07T08:00,26.8,0,86,4.3,79,0
2024-11-07T09:00,28.3,0,77,5.2,70,0
2024-11-07T10:00,29.3,0,73,4.9,39,0
2024-11-07T11:00,30.1,0.1,69,3.3,100,0.1
2024-11-07T12:00,30.8,0.1,66,3.4,100,0.1
2024-11-07T13:00,31.1,0,65,2.7,100,0
2024-11-07T14:00,30.9,0,67,3,99,0
2024-11-07T15:00,28.5,3.7,76,10.5,87,3.7
2024-11-07T16:00,27.6,2.7,77,2.7,100,2.7
2024-11-07T17:00,26.8,0.1,85,5.7,100,0.1
2024-11-07T18:00,25.8,0,90,5.3,100,0
2024-11-07T19:00,25.4,0,93,2.8,63,0
2024-11-07T20:00,26.7,0,89,5.3,18,0
2024-11-07T21:00,26.2,0,91,4.8,37,0
2024-11-07T22:00,25.6,0,93,4.9,64,0
2024-11-07T23:00,26.1,0,90,3.4,99,0
2024-11-08T00:00,25.1,0,95,2.6,45,0
2024-11-08T01:00,24.7,0,97,4.5,27,0
2024-11-08T02:00,24.4,0,98,5.9,97,0
2024-11-08T03:00,24.2,0,94,7.3,100,0
2024-11-08T04:00,23.9,0,89,7,73,0
2024-11-08T05:00,23.4,0,89,4.7,87,0
2024-11-08T06:00,23.4,0,88,6.2,98,0
2024-11-08T07:00,24.8,0,84,7.8,81,0
2024-11-08T08:00,26.4,0,78,7.8,58,0
2024-11-08T09:00,27.8,0,74,7.8,81,0
2024-11-08T10:00,29,0,72,6.5,95,0
2024-11-08T11:00,30.2,0,67,4.4,100,0
2024-11-08T12:00,31.1,0,61,4.2,100,0
2024-11-08T13:00,31.5,0.1,59,5,100,0.1
2024-11-08T14:00,31.1,0,61,4.2,100,0
2024-11-08T15:00,29.9,2.1,68,8.3,100,2.1
2024-11-08T16:00,28.8,0,74,4.6,100,0
2024-11-08T17:00,27.5,0.1,83,8.8,100,0.1
2024-11-08T18:00,26.2,0.2,89,8.7,100,0.2
2024-11-08T19:00,25.6,0,92,4.3,100,0
2024-11-08T20:00,25.6,0,96,5.3,100,0
2024-11-08T21:00,25.4,0,99,4,100,0
2024-11-08T22:00,25.3,0,97,3.2,100,0
2024-11-08T23:00,25.3,0,96,4.1,100,0
2024-11-09T00:00,25.1,0.6,96,5,100,0.6
2024-11-09T01:00,25,0,96,4.4,100,0
2024-11-09T02:00,24.8,0,96,3.7,97,0
2024-11-09T03:00,24.2,0,99,4.2,89,0
2024-11-09T04:00,24.3,0,97,3.7,80,0
2024-11-09T05:00,23.6,0,99,3.9,76,0
2024-11-09T06:00,23.8,0,99,6.9,30,0
2024-11-09T07:00,25,0,86,7.3,89,0
2024-11-09T08:00,26.1,0,76,8.8,95,0
2024-11-09T09:00,27.6,0,69,8.3,98,0
2024-11-09T10:00,28.7,0,67,5.2,98,0
2024-11-09T11:00,29.8,0,66,4,69,0
2024-11-09T12:00,30.6,0,64,3.4,96,0
2024-11-09T13:00,31.2,0,61,3.6,100,0
2024-11-09T14:00,31.3,0,62,3.6,100,0
2024-11-09T15:00,29.3,1,70,9.9,100,1
2024-11-09T16:00,25.5,8.1,87,3.6,100,8.1
2024-11-09T17:00,26,0.6,87,1.5,100,0.6
2024-11-09T18:00,25.4,0,92,2.5,97,0
2024-11-09T19:00,25,0,95,5.8,96,0
2024-11-09T20:00,25.4,0,95,8.5,100,0
2024-11-09T21:00,25.2,0,92,4.5,100,0
2024-11-09T22:00,24.8,0,95,4.5,100,0
2024-11-09T23:00,24.6,0,96,4.4,99,0
2024-11-10T00:00,24.7,0,96,4.8,81,0
2024-11-10T01:00,24.4,0,97,4.8,29,0
2024-11-10T02:00,24.1,0,97,4.1,20,0
2024-11-10T03:00,23.9,0,98,4.7,3,0
2024-11-10T04:00,23.7,0,98,4.5,63,0
2024-11-10T05:00,23.2,0,98,5.3,100,0
2024-11-10T06:00,23.4,0,99,3.9,93,0
2024-11-10T07:00,24.9,0,93,6.1,98,0
2024-11-10T08:00,27,0,84,6,32,0
2024-11-10T09:00,28.5,0,77,7.7,40,0
2024-11-10T10:00,29.5,0,72,7.3,30,0
2024-11-10T11:00,30.2,0.1,68,6.3,47,0.1
2024-11-10T12:00,30.9,0.1,65,5.2,87,0.1
2024-11-10T13:00,31.4,0,62,5.3,78,0
2024-11-10T14:00,31.6,0,61,5.9,83,0
2024-11-10T15:00,31.9,0,59,6.4,23,0
2024-11-10T16:00,31.4,0,61,7.8,21,0
2024-11-10T17:00,29.6,0,71,5.3,43,0
2024-11-10T18:00,28.2,0,77,3.6,54,0
2024-11-10T19:00,26.8,0.6,85,4.3,68,0.6
2024-11-10T20:00,26.2,0.2,91,4.9,79,0.2
2024-11-10T21:00,26.1,1,92,6.3,77,1
2024-11-10T22:00,25.6,0.9,92,11.4,65,0.9
2024-11-10T23:00,25,0,92,13.8,15,0
2024-11-11T00:00,24.5,0,91,9.2,23,0
2024-11-11T01:00,24.2,0.1,93,7.7,36,0.1
2024-11-11T02:00,24.1,0,94,6.3,6,0
2024-11-11T03:00,23.6,0,97,3.7,12,0
2024-11-11T04:00,23.4,0,98,3.8,1,0
2024-11-11T05:00,23,0,99,4.9,5,0
2024-11-11T06:00,23.3,0,98,3.9,8,0
2024-11-11T07:00,24.8,0,94,6.2,4,0
2024-11-11T08:00,27.3,0,85,2.7,76,0
2024-11-11T09:00,28.7,0,76,2.7,69,0
2024-11-11T10:00,30,0,69,5.2,98,0
2024-11-11T11:00,30.7,0,66,6.9,68,0
2024-11-11T12:00,31,0,64,6.5,42,0
2024-11-11T13:00,31.4,0,61,5.8,19,0
2024-11-11T14:00,31.7,0,60,6,37,0
2024-11-11T15:00,31.8,0,58,6.3,25,0
2024-11-11T16:00,31.4,0,59,5.8,21,0
2024-11-11T17:00,29.9,0,78,3.1,49,0
2024-11-11T18:00,30.2,0,66,2.2,70,0
2024-11-11T19:00,28.1,0,75,6.8,80,0
